seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
3270,0,1677,196153,1473174,0,0,1,0,0,1,0,0,222,813,145,30,152054089053,152054087843,0,222,0,95,81,4
3271,0,1677,196154,1473175,0,0,1,0,0,1,0,0,221,826,145,30,152054090742,152054089520,0,221,0,98,81,4
3272,0,1677,196155,1473176,0,0,1,0,0,1,0,0,221,824,145,30,152054092547,152054091327,0,221,0,96,81,4
3273,0,1677,196156,1473177,0,0,1,0,0,1,0,0,226,819,144,31,152054094330,152054093110,0,226,0,95,81,4
3274,0,1677,196157,1473178,0,0,1,0,0,1,0,0,220,776,144,30,152054095778,152054094608,0,220,0,95,81,4
3275,0,1677,196158,1473179,0,0,1,0,0,1,0,0,222,842,144,30,152054097286,152054096048,0,222,0,96,81,4
3276,0,1677,196159,1473180,0,0,1,0,0,1,0,0,219,850,147,30,152054098802,152054097556,0,219,0,95,81,4
3277,0,1677,196160,1473181,0,0,1,0,0,1,0,0,221,837,144,30,152054100590,152054099358,0,221,0,94,81,4
3278,0,1677,196161,1473182,0,0,1,0,0,1,0,0,218,842,145,30,152054102281,152054101046,0,218,0,94,81,4
3279,0,1677,196162,1473183,0,0,1,0,0,1,0,0,220,791,143,30,152054103928,152054102744,0,220,0,94,81,4
3280,0,1677,196163,1473184,0,0,1,0,0,1,0,0,218,911,141,31,152054105528,152054104227,0,218,0,95,81,4
3281,0,1677,196164,1473185,0,0,1,0,0,1,0,0,298,801,142,31,152054106982,152054105710,0,298,0,147,81,4
3282,0,1677,196165,1473186,0,0,1,0,0,1,0,0,218,878,144,31,152054108394,152054107123,0,218,0,95,81,4
3283,0,1677,196166,1473187,0,0,1,0,0,1,0,0,220,799,142,31,152054109719,152054108527,0,220,0,95,81,4
