seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
208,0,1692,188197,1872771,0,0,1,0,0,1,0,0,222,833,142,30,353988218129,353988216902,0,222,0,96,109,4
209,0,1692,188198,1872772,0,0,1,0,0,1,0,0,222,837,143,30,353988219628,353988218396,0,222,0,96,109,4
210,0,1692,188199,1872773,0,0,1,0,0,1,0,0,219,840,144,30,353988220992,353988219759,0,219,0,94,109,4
211,0,1692,188200,1872774,0,0,1,0,0,1,0,0,220,940,142,30,353988222452,353988221120,0,220,0,94,109,4
212,0,1692,188201,1872775,0,0,1,0,0,1,0,0,265,871,142,29,353988223846,353988222539,0,265,0,135,109,4
213,0,1692,188202,1872776,0,0,1,0,0,1,0,0,218,872,142,32,353988225237,353988223973,0,218,0,93,109,4
214,0,1692,188203,1872777,0,0,1,0,0,1,0,0,230,842,143,30,353988226599,353988225354,0,230,0,104,109,4
215,0,1692,188204,1872778,0,0,1,0,0,1,0,0,217,845,158,30,353988228007,353988226757,0,217,0,94,109,4
216,0,1692,188205,1872779,0,0,1,0,0,1,0,0,217,802,145,30,353988229345,353988228151,0,217,0,94,109,4
217,0,1692,188206,1872780,0,0,1,0,0,1,0,0,217,763,143,32,353988230628,353988229473,0,217,0,92,109,4
218,0,1692,188207,1872781,0,0,1,0,0,1,0,0,219,751,143,29,353988231899,353988230757,0,219,0,94,109,4
219,0,1692,188208,1872782,0,0,1,0,0,1,0,0,219,784,140,29,353988233218,353988232046,0,219,0,94,109,4
