seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
42,0,1514,24723,1197160,0,0,1,0,1,1,0,0,765,513,182,34,38568378906,38568377412,0,765,34,495,0,4
43,0,1514,24724,1197161,0,0,1,0,1,1,0,0,761,569,182,33,38568380083,38568378538,0,761,33,495,0,4
44,0,1514,24725,1197162,0,0,1,0,1,1,0,0,770,544,182,35,38568381238,38568379707,0,770,34,503,0,4
45,0,1514,24726,1197163,0,0,1,0,1,1,0,0,770,664,181,34,38568382640,38568380991,0,770,33,504,0,4
46,0,1514,24727,1197164,0,0,1,0,1,1,0,0,770,546,182,34,38568383921,38568382389,0,770,34,503,0,4
47,0,1514,24728,1197165,0,0,1,0,1,1,0,0,771,535,187,33,38568385063,38568383537,0,771,33,503,0,4
48,0,1514,24729,1197166,0,0,1,0,1,1,0,0,770,634,182,34,38568386296,38568384676,0,770,33,503,0,4
49,0,1514,24730,1197167,0,0,1,0,1,1,0,0,806,701,183,34,38568387585,38568385861,0,806,33,516,0,4
50,0,1514,24731,1197168,0,0,1,0,1,1,0,0,822,482,181,34,38568388644,38568387125,0,822,33,530,0,4
51,0,1514,24732,1197169,0,0,1,0,1,1,0,0,774,521,183,35,38568389788,38568388275,0,774,34,503,0,4
52,0,1514,24733,1197170,0,0,1,0,1,1,0,0,774,652,184,34,38568391042,38568389398,0,774,33,503,0,4
53,0,1514,24735,1197171,0,0,1,0,1,1,0,0,770,837,189,35,38568392465,38568390634,0,770,34,501,0,4
54,0,1514,24736,1197172,0,0,1,0,1,1,0,0,786,419,182,35,38568393458,38568392036,0,786,34,511,0,4
55,0,1514,24737,1197173,0,0,1,0,1,1,0,0,784,495,185,34,38568394575,38568393077,0,784,34,515,0,4
56,0,1514,24738,1197174,0,0,1,0,1,1,0,0,773,477,186,35,38568395644,38568394173,0,773,33,503,0,4
57,0,1514,24739,1197175,0,0,1,0,1,1,0,0,769,511,181,34,38568396731,38568395236,0,769,34,500,0,4
58,0,1514,24740,1197176,0,0,1,0,1,1,0,0,769,494,186,34,38568397804,38568396321,0,769,33,500,0,4
59,0,1514,25188,1197177,0,0,1,0,1,1,0,0,773,556,182,34,38568398938,38568397393,0,773,33,499,0,4
60,0,1514,25544,1197178,0,0,1,0,1,1,0,0,770,764,185,34,38568400281,38568398528,0,770,33,500,0,4
61,0,1514,25545,1197179,0,0,1,0,1,1,0,0,768,492,183,33,38568401374,38568399898,0,768,33,500,0,4
62,0,1514,25546,1197180,0,0,1,0,1,1,0,0,769,492,184,35,38568402436,38568400956,0,769,34,501,0,4
63,0,1514,25547,1197181,0,0,1,0,1,1,0,0,768,529,182,35,38568403541,38568402027,0,768,34,500,0,4
64,0,1514,25548,1197182,0,0,1,0,1,1,0,0,785,526,184,34,38568404637,38568403108,0,785,33,503,0,4
65,0,1514,25549,1197183,0,0,1,0,1,1,0,0,1026,737,261,34,38568533453,38568531395,0,1026,34,740,0,4
66,0,1514,25550,1197184,0,0,1,0,1,1,0,0,868,483,185,34,38568534604,38568533034,0,868,34,572,0,4
67,0,1514,25551,1197185,0,0,1,0,1,1,0,0,796,492,184,33,38568535675,38568534170,0,796,33,513,0,4
68,0,1514,25552,1197186,0,0,1,0,1,1,0,0,775,670,184,35,38568536922,38568535258,0,775,33,506,0,4
69,0,1514,25554,1197187,0,0,1,0,1,1,0,0,772,483,184,34,38568537982,38568536509,0,772,33,504,0,4
70,0,1514,25555,1197188,0,0,1,0,1,1,0,0,787,509,183,34,38568539095,38568537582,0,787,33,511,0,4
71,0,1514,25556,1197189,0,0,1,0,1,1,0,0,768,461,184,34,38568540154,38568538707,0,768,33,502,0,4
72,0,1514,25557,1197190,0,0,1,0,1,1,0,0,787,508,184,34,38568541259,38568539746,0,787,34,511,0,4
73,0,1514,25558,1197191,0,0,1,0,1,1,0,0,787,469,195,35,38568542348,38568540862,0,787,34,501,0,4
74,0,1514,25559,1197192,0,0,1,0,1,1,0,0,788,432,183,35,38568543379,38568541941,0,788,33,501,0,4
75,0,1514,25560,1197193,0,0,1,0,1,1,0,0,830,502,216,34,38568544485,38568542903,0,830,33,502,0,4
76,0,1514,25561,1197194,0,0,1,0,1,1,0,0,768,443,181,35,38568545493,38568544066,0,768,33,502,0,4
77,0,1514,25562,1197195,0,0,1,0,1,1,0,0,784,610,183,35,38568546672,38568545060,0,784,33,512,0,4
78,0,1514,25563,1197196,0,0,1,0,1,1,0,0,775,431,182,34,38568547669,38568546247,0,775,33,509,0,4
79,0,1514,25564,1197197,0,0,1,0,1,1,0,0,785,426,183,34,38568548655,38568547227,0,785,33,511,0,4
80,0,1514,25565,1197198,0,0,1,0,1,1,0,0,784,436,183,34,38568549658,38568548221,0,784,34,511,0,4
81,0,1514,25566,1197199,0,0,1,0,1,1,0,0,785,423,181,34,38568550654,38568549231,0,785,34,512,0,4
82,0,1514,25567,1197200,0,0,1,0,1,1,0,0,785,438,182,35,38568551671,38568550231,0,785,33,512,0,4
83,0,1514,25568,1197201,0,0,1,0,1,1,0,0,770,837,181,34,38568553095,38568551273,0,770,34,502,0,4
84,0,1514,25569,1197202,0,0,1,0,1,1,0,0,769,617,182,34,38568554512,38568552910,0,769,34,502,0,4
85,0,1514,25570,1197203,0,0,1,0,1,1,0,0,787,650,221,34,38568555802,38568554110,0,787,34,514,0,4
86,0,1514,25571,1197204,0,0,1,0,1,1,0,0,814,614,190,34,38568557006,38568555354,0,814,34,511,0,4
87,0,1514,25572,1197205,0,0,1,0,1,1,0,0,804,467,183,34,38568558057,38568556569,0,804,34,506,0,4
88,0,1514,25573,1197206,0,0,1,0,1,1,0,0,768,571,184,34,38568559228,38568557671,0,768,34,500,0,4
89,0,1514,25700,1197207,0,0,1,0,1,1,0,0,768,583,181,34,38568560433,38568558867,0,768,33,500,0,4
90,0,1514,25701,1197208,0,0,1,0,1,1,0,0,769,478,189,34,38568561514,38568560044,0,769,33,501,0,4
91,0,1514,25704,1197209,0,0,1,0,1,1,0,0,819,703,184,35,38568562795,38568561054,0,819,33,513,0,4
