seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
4648,0,1674,138885,1345323,0,0,1,0,0,1,0,0,226,815,145,30,101631331395,101631330179,0,226,0,94,73,4
4649,0,1674,138886,1345324,0,0,1,0,0,1,0,0,224,880,147,31,101631333133,101631331851,0,224,0,95,73,4
4650,0,1674,138887,1345325,0,0,1,0,0,1,0,0,226,882,145,31,101631334877,101631333593,0,226,0,96,73,4
4651,0,1674,138888,1345326,0,0,1,0,0,1,0,0,224,860,166,30,101631336628,101631335348,0,224,0,94,73,4
4652,0,1674,138889,1345327,0,0,1,0,0,1,0,0,224,1053,146,30,101631338500,101631337047,0,224,0,94,73,4
4653,0,1674,138890,1345328,0,0,1,0,0,1,0,0,227,886,145,30,101631340076,101631338788,0,227,0,94,73,4
4654,0,1674,138891,1345329,0,0,1,0,0,1,0,0,228,806,145,30,101631341543,101631340334,0,228,0,97,73,4
4655,0,1674,138892,1345330,0,0,1,0,0,1,0,0,224,850,143,30,101631342917,101631341670,0,224,0,94,73,4
4656,0,1674,138893,1345331,0,0,1,0,0,1,0,0,223,774,145,30,101631344216,101631343044,0,223,0,94,73,4
4657,0,1674,138894,1345332,0,0,1,0,0,1,0,0,224,813,144,30,101631345557,101631344346,0,224,0,94,73,4
4658,0,1674,138895,1345333,0,0,1,0,0,1,0,0,222,806,146,29,101631346888,101631345685,0,222,0,94,73,4
4659,0,1674,138896,1345334,0,0,1,0,0,1,0,0,222,926,143,30,101631348341,101631347020,0,222,0,95,73,4
4660,0,1674,138897,1345335,0,0,1,0,0,1,0,0,222,788,145,30,101631349655,101631348470,0,222,0,94,73,4
4661,0,1674,138898,1345336,0,0,1,0,0,1,0,0,223,808,145,30,101631350986,101631349780,0,223,0,93,73,4
4662,0,1674,138899,1345337,0,0,1,0,0,1,0,0,223,1032,145,30,101631352541,101631351111,0,223,0,94,73,4
4663,0,1674,138900,1345338,0,0,1,0,0,1,0,0,225,799,145,30,101631353865,101631352666,0,225,0,94,73,4
4664,0,1674,138901,1345339,0,0,1,0,0,1,0,0,224,799,146,30,101631355190,101631353991,0,224,0,93,73,4
4665,0,1674,138902,1345340,0,0,1,0,0,1,0,0,226,772,143,30,101631356497,101631355326,0,226,0,94,73,4
4666,0,1674,138903,1345341,0,0,1,0,0,1,0,0,223,765,144,30,101631357786,101631356624,0,223,0,94,73,4
4667,0,1674,138904,1345342,0,0,1,0,0,1,0,0,226,882,145,29,101631359193,101631357911,0,226,0,97,73,4
4668,0,1674,138905,1345343,0,0,1,0,0,1,0,0,222,761,144,31,101631360478,101631359320,0,222,0,94,73,4
4669,0,1674,138906,1345344,0,0,1,0,0,1,0,0,223,942,145,30,101631362078,101631360738,0,223,0,94,73,4
4670,0,1674,138907,1345345,0,0,1,0,0,1,0,0,223,871,145,30,101631363474,101631362205,0,223,0,93,73,4
4671,0,1674,138908,1345346,0,0,1,0,0,1,0,0,224,785,145,31,101631364783,101631363598,0,224,0,92,73,4
4672,0,1674,138909,1345347,0,0,1,0,0,1,0,0,224,890,143,30,101631366197,101631364910,0,224,0,93,73,4
4673,0,1674,138910,1345348,0,0,1,0,0,1,0,0,319,1163,167,30,101631389409,101631387730,0,319,0,174,77,4
4674,0,1674,138911,1345349,0,0,1,0,0,1,0,0,225,779,142,31,101631390730,101631389553,0,225,0,93,77,4
4675,0,1674,138912,1345350,0,0,1,0,0,1,0,0,226,728,145,29,101631391985,101631390857,0,226,0,93,77,4
4676,0,1674,138913,1345351,0,0,1,0,0,1,0,0,225,902,145,30,101631393416,101631392114,0,225,0,94,77,4
4677,0,1674,138914,1345352,0,0,1,0,0,1,0,0,225,847,146,35,101631394802,101631393549,0,225,0,93,77,4
4678,0,1674,138915,1345353,0,0,1,0,0,1,0,0,226,780,143,34,101631396432,101631395249,0,226,0,95,77,4
4679,0,1674,138916,1345354,0,0,1,0,0,1,0,0,227,852,146,33,101631398156,101631396898,0,227,0,94,77,4
4680,0,1674,138917,1345355,0,0,1,0,0,1,0,0,225,826,146,29,101631399662,101631398436,0,225,0,92,77,4
4681,0,1674,138918,1345356,0,0,1,0,0,1,0,0,225,884,146,30,101631401377,101631400092,0,225,0,95,77,4
4682,0,1674,138919,1345357,0,0,1,0,0,1,0,0,251,851,145,30,101631402918,101631401641,0,251,0,122,77,4
4683,0,1674,138920,1345358,0,0,1,0,0,1,0,0,226,788,143,31,101631404402,101631403214,0,226,0,93,77,4
4684,0,1674,138921,1345359,0,0,1,0,0,1,0,0,225,822,148,29,101631405754,101631404530,0,225,0,95,77,4
4685,0,1674,138922,1345360,0,0,1,0,0,1,0,0,223,860,141,33,101631407153,101631405896,0,223,0,92,77,4
