seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
4621,0,118180,336871,1246166,0,0,1,1,0,1,0,0,458,334,0,42,1126,292,0,0,1,376
4622,0,118180,336882,1197843,0,0,1,1,0,1,0,0,417,500,0,0,1292,375,0,0,1,375
4623,0,118180,336883,1308200,0,0,1,1,0,1,0,42,375,209,0,0,876,250,0,0,1,333
4624,0,118180,335918,1251638,0,0,1,1,0,1,0,41,500,626,0,42,1418,209,0,0,1,417
4625,0,118180,335919,1157252,0,0,1,1,0,1,0,42,334,167,0,0,876,333,0,0,1,334
4626,0,118180,336368,1146811,0,0,1,1,0,1,0,0,3211,542,0,0,4129,376,0,0,1,3211
4627,0,118180,336369,1266999,0,0,1,1,0,1,0,41,501,292,0,0,1209,375,0,0,1,459
4628,0,118180,336178,1162186,0,0,1,1,0,1,0,0,417,500,0,0,1251,334,0,0,1,334
4629,0,118180,336179,1282378,0,0,1,1,0,1,0,41,333,209,0,42,834,209,0,0,1,333
4630,0,118180,336040,1288079,0,0,1,1,0,1,0,42,501,668,0,0,1501,290,0,0,1,459
4631,0,118180,336041,1151485,0,0,1,1,0,1,0,42,375,167,0,42,876,250,0,0,1,375
4632,0,118180,336286,1207054,0,0,1,1,0,1,0,41,376,500,0,41,1167,209,0,0,1,376
4633,0,118180,336287,1243487,0,0,1,1,0,1,0,42,375,209,0,42,876,208,0,0,1,334
4634,0,118180,596818,1151337,0,0,1,1,0,1,0,42,376,583,0,41,1293,251,0,0,1,334
4635,0,118180,596819,1162734,0,0,1,1,0,1,0,41,626,375,0,41,1334,251,0,0,1,584
4636,0,118180,596836,1245108,0,0,1,1,0,1,0,0,375,626,0,0,1335,334,0,0,1,333
4637,0,118180,596837,1140153,0,0,1,1,0,1,0,42,375,375,0,0,1085,293,0,0,1,292
4638,0,118180,430816,1278587,0,0,1,1,0,1,0,41,1585,584,0,42,2460,208,0,0,1,1543
4639,0,118180,430817,1241596,0,0,1,1,0,1,0,0,333,167,0,0,875,375,0,0,1,292
4640,0,118180,599504,1268356,0,0,1,1,0,1,0,42,375,626,0,42,1335,250,0,0,1,375
4641,0,118180,599505,1293259,0,0,1,1,0,1,0,0,376,167,0,0,959,416,0,0,1,376
4642,0,118180,599426,1231743,0,0,1,1,0,1,0,42,417,543,0,42,1251,207,0,0,1,376
4643,0,118180,599427,1200010,0,0,1,1,0,1,0,0,375,167,0,41,917,334,0,0,1,333
4644,0,118180,419644,1141477,0,0,1,1,0,1,0,42,376,584,0,42,1293,249,0,0,1,376
4645,0,118180,419645,1187153,0,0,1,1,0,1,0,42,459,208,0,41,959,209,0,0,1,417
4646,0,118180,599290,1249552,0,0,1,1,0,1,0,0,375,584,0,42,1293,292,0,0,1,333
4647,0,118180,599291,1252856,0,0,1,1,0,1,0,42,417,209,0,0,959,291,0,0,1,376
4648,0,118180,559634,1158361,0,0,1,1,0,1,0,41,418,625,0,42,1334,208,0,0,1,334
4649,0,118180,559635,1156347,0,0,1,1,0,1,0,41,1043,208,0,0,1584,292,0,0,1,1043
4650,0,118180,562106,1249041,0,0,1,1,0,1,0,42,542,542,0,42,1502,334,0,0,1,500
4651,0,118180,562107,1146697,0,0,1,1,0,1,0,0,417,167,0,42,918,292,0,0,1,333
4652,0,118180,559858,1149934,0,0,1,1,0,1,0,0,459,625,0,42,1460,334,0,0,1,417
