seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
221,0,116551,675165,1156274,0,0,1,1,1,1,0,0,416,542,83,0,1249,208,0,375,0,0
222,0,116551,491716,1241209,0,0,1,1,1,1,0,42,375,458,83,0,1166,208,0,333,0,0
223,0,116551,491717,1211107,0,0,1,1,1,1,0,41,375,250,83,42,916,125,0,333,0,0
224,0,116551,492436,1240944,0,0,1,1,1,1,0,42,375,417,83,42,1083,124,0,333,0,0
225,0,116551,493210,1277226,0,0,1,1,1,1,0,42,375,375,84,41,1041,124,0,333,0,0
226,0,116551,752454,1253717,0,0,1,1,1,1,0,0,375,458,83,0,1207,291,0,375,0,0
227,0,116551,761388,1299361,0,0,1,1,1,1,0,0,374,500,84,0,1208,250,0,374,0,0
228,0,116551,594385,1156622,0,0,1,1,1,1,0,0,375,583,84,0,1249,207,0,333,0,0
229,0,116551,601119,1236790,0,0,1,1,1,1,0,41,458,208,83,42,999,167,0,458,0,0
230,0,116551,495501,1143192,0,0,1,1,1,1,0,0,375,458,83,0,1124,208,0,333,0,0
231,0,116551,508667,1199862,0,0,1,1,1,1,0,0,375,333,84,0,999,207,0,333,0,0
232,0,116551,594990,1229379,0,0,1,1,1,1,0,0,375,416,84,41,1082,166,0,333,0,0
233,0,116551,492579,1139007,0,0,1,1,1,1,0,0,417,583,84,0,1291,207,0,375,0,0
234,0,116551,677724,1181508,0,0,1,1,1,1,0,41,375,500,83,0,1207,208,0,375,0,0
235,0,116551,717701,1232084,0,0,1,1,1,1,0,0,417,499,83,42,1208,167,0,375,0,0
236,0,116551,749885,1137152,0,0,1,1,1,1,0,41,417,416,84,41,1082,83,0,333,0,0
237,0,116551,604463,1246338,0,0,1,1,1,1,0,0,375,458,83,42,1124,166,0,333,0,0
238,0,116551,495500,1229241,0,0,1,1,1,1,0,41,417,416,83,42,1082,83,0,333,0,0
239,0,116551,643777,1274619,0,0,1,1,1,1,0,0,541,499,83,42,1333,168,0,458,0,0
240,0,116551,620472,1247722,0,0,1,1,1,1,0,0,375,458,84,0,1166,249,0,375,0,0
241,0,116551,620476,1294389,0,0,1,1,1,1,0,0,417,375,84,41,1124,207,0,417,0,0
242,0,116551,620496,1233998,0,0,1,1,1,1,0,0,416,458,84,41,1165,166,0,334,0,0
243,0,116551,620481,1190012,0,0,1,1,1,1,0,42,541,458,83,42,1249,83,0,458,0,0
244,0,116551,620497,1139865,0,0,1,1,1,1,0,41,417,208,83,0,916,167,0,333,0,0
245,0,116551,620503,1278712,0,0,1,1,1,1,0,41,417,374,83,42,1083,126,0,333,0,0
246,0,116551,773546,1205866,0,0,1,1,1,1,0,0,416,541,83,0,1374,334,0,375,0,0
247,0,116551,620520,1253727,0,0,1,1,1,1,0,0,416,375,84,41,1082,166,0,375,0,0
248,0,116551,620502,1181472,0,0,1,1,1,1,0,0,416,458,83,42,1166,167,0,374,0,0
249,0,116551,620516,1149511,0,0,1,1,1,1,0,41,583,416,84,41,1290,125,0,541,0,0
250,0,116551,620534,1290711,0,0,1,1,1,1,0,42,458,500,84,41,1290,165,0,416,0,0
251,0,116551,620540,1250162,0,0,1,1,1,1,0,42,416,500,42,0,1166,166,0,333,0,0
252,0,116551,620535,1289608,0,0,1,1,1,1,0,41,583,333,84,41,1207,125,0,541,0,0
253,0,116551,620537,1158728,0,0,1,1,1,1,0,0,417,292,83,42,1041,207,0,417,0,0
254,0,116551,620032,1203125,0,0,1,1,1,1,0,41,417,458,83,0,1165,166,0,375,0,0
255,0,116551,619641,1190572,0,0,1,1,1,1,0,42,375,458,83,42,1166,166,0,375,0,0
256,0,116551,620033,1213311,0,0,1,1,1,1,0,42,416,208,84,41,957,166,0,374,0,0
257,0,116551,620043,1266423,0,0,1,1,1,1,0,0,458,416,84,0,1249,291,0,458,0,0
258,0,116551,620066,1216535,0,0,1,1,1,1,0,42,541,416,83,42,1208,84,0,458,0,0
259,0,116551,619713,1234424,0,0,1,1,1,1,0,42,416,458,83,42,1166,125,0,375,0,0
260,0,116551,619596,1145640,0,0,1,1,1,1,0,41,458,417,83,42,1124,83,0,375,0,0
261,0,116551,619609,1298870,0,0,1,1,1,1,0,41,375,416,83,0,1082,167,0,333,0,0
262,0,116551,620075,1269129,0,0,1,1,1,1,0,0,375,374,83,0,1124,292,0,375,0,0
263,0,116551,619712,1270881,0,0,1,1,1,1,0,0,500,375,84,0,1249,290,0,500,0,0
264,0,116551,619577,1205271,0,0,1,1,1,1,0,42,542,458,83,42,1291,124,0,542,0,0
265,0,116551,619542,1209681,0,0,1,1,1,1,0,0,458,416,83,42,1166,167,0,375,0,0
266,0,116551,619899,1140385,0,0,1,1,1,1,0,41,416,542,83,0,1249,167,0,375,0,0
267,0,116551,620002,1289870,0,0,1,1,1,1,0,0,500,458,83,0,1290,249,0,458,0,0
268,0,116551,619213,1251679,0,0,1,1,1,1,0,41,417,542,83,42,1249,124,0,375,0,0
269,0,116551,619385,1247085,0,0,1,1,1,1,0,42,500,458,83,42,1208,83,0,416,0,0
270,0,116551,619913,1250207,0,0,1,1,1,1,0,41,417,374,83,42,1041,84,0,333,0,0
271,0,116551,619302,1276009,0,0,1,1,1,1,0,42,458,500,84,41,1290,165,0,416,0,0
272,0,116551,619514,1297080,0,0,1,1,1,1,0,42,374,416,83,42,1124,167,0,333,0,0
273,0,116551,620051,1169763,0,0,1,1,1,1,0,41,417,458,84,0,1124,124,0,333,0,0
274,0,116551,619986,1228843,0,0,1,1,1,1,0,0,375,500,83,0,1207,249,0,375,0,0
275,0,116551,619389,1203543,0,0,1,1,1,1,0,42,541,458,83,41,1290,125,0,500,0,0
276,0,116551,618129,1282242,0,0,1,1,1,1,0,42,417,542,83,0,1291,207,0,417,0,0
277,0,116551,619998,1230914,0,0,1,1,1,1,0,41,417,2498,84,0,3247,207,0,375,0,0
278,0,116551,617931,1243569,0,0,1,1,1,1,0,0,541,499,83,0,1332,209,0,499,0,0
